latitude,longitude,province
36.7304,36.2093,Hatay
37.1481,41.6474,Mardin
37.5589,41.0326,Mardin
40.8446,39.8902,
37.1253,40.3449,Mardin
37.1332,40.3386,Mardin
37.1391,40.3462,Mardin
36.9767,40.2292,Mardin
36.9798,40.2355,Mardin
41.6121,26.8905,Edirne
36.332,30.318,Antalya
38.6638,27.0673,İzmir
36.734,36.2139,Hatay
36.7426,34.9285,Adana
37.8697,29.1105,Denizli
41.5507,26.6063,Edirne
37.6351,33.3948,Konya
37.598,33.385,Konya
37.6165,33.3899,Konya
37.6814,33.4071,Konya
37.7043,33.4197,Konya
37.7424,33.4813,Konya
37.4924,33.5714,Karaman
37.9653,33.4685,Konya
37.955999999999996,33.466,Konya
37.6026,33.265,Konya
37.6322,33.2406,Konya
37.4946,33.5589,Karaman
37.5892,33.1726,Konya
37.6842,33.1025,Konya
37.6342,33.2285,Konya
37.6199,33.2187,Konya
37.6201,34.1252,Konya
37.674,33.3983,Konya
37.6817,33.3889,Konya
37.6166,34.1076,Konya
37.6197,34.132,Konya
37.6163,34.1144,Konya
37.6392,33.2853,Konya
37.3219,33.043,Karaman
37.3265,33.0367,Karaman
37.6931,33.494,Konya
37.6779,33.4175,Konya
37.6857,33.4081,Konya
37.7013,33.4845,Konya
39.5513,33.4017,Kırıkkale
39.1759,31.9502,Ankara
37.6201,33.3757,Konya
37.6703,33.367,Konya
37.6299,34.1261,Konya
37.6264,34.1316,Konya
37.6204,33.3827,Konya
37.653,34.1482,Konya
37.668,33.347,Konya
37.6438,34.15,Konya
37.6886,33.3016,Konya
37.6453,34.162,Konya
37.6224,34.1299,Konya
37.6194,34.1061,Konya
37.6209,34.118,Konya
37.6262,33.3796,Konya
37.6593,33.4196,Konya
37.6696,33.3584,Konya
37.455999999999996,29.4283,Denizli
37.7532,33.2792,Konya
37.6459,33.2516,Konya
37.3203,33.4717,Karaman
37.6723,33.3562,Konya
37.6392,34.1426,Konya
37.8804,30.7178,Isparta
37.4945,30.0677,Burdur
37.422,32.958,Konya
40.4743,34.1735,Çorum
38.8044,26.9525,İzmir
37.4585,29.4246,Denizli
37.8111,29.250999999999998,Denizli
37.8092,29.2394,Denizli
37.8002,29.2417,Denizli
40.8948,40.3515,
37.8009,29.2395,Denizli
37.7313,32.49,Konya
37.808,29.2532,Denizli
37.819,29.1842,Denizli
36.9069,30.8605,Antalya
37.5758,33.9168,Konya
36.91,30.8643,Antalya
37.8054,29.2417,Denizli
40.5572,34.3843,Çorum
37.5316,36.9872,Kahramanmaraş
37.1129,38.6469,Şanlıurfa
39.7172,44.7084,Iğdır
39.7705,44.7112,
39.8557,44.5852,Iğdır
37.8023,29.2421,Denizli
37.1483,38.7347,Şanlıurfa
40.2659,29.0673,Bursa
40.1005,29.4973,Bursa
39.7417,30.6486,Eskişehir
38.0376,29.7535,Denizli
37.8072,29.249000000000002,Denizli
37.804,29.2348,Denizli
37.8067,29.2463,Denizli
41.2289,27.7222,Tekirdağ
40.7282,30.3733,Sakarya
38.9309,31.9314,Konya
39.7403,30.6476,Eskişehir
38.9287,31.9184,Konya
39.7377,30.6331,Eskişehir
41.225,27.7029,Tekirdağ
37.533,36.9859,Kahramanmaraş
37.0849,37.4358,Gaziantep
38.6674,39.8614,Elâzığ
38.5419,28.1683,Manisa
38.7373,26.9473,İzmir
39.3733,31.0889,
37.083,37.4274,Gaziantep
36.9766,35.119,Adana
39.762,44.711000000000006,Iğdır
40.0973,29.4976,Bursa
39.2865,31.1999,
39.2869,31.1944,
40.8576,26.2089,
38.6742,29.2244,Uşak
41.4671,27.4618,Kırklareli
40.4425,27.1406,Çanakkale
41.1446,27.8415,Tekirdağ
39.5059,31.9912,Ankara
39.5809,31.9414,Ankara
40.2599,29.0659,Bursa
40.7831,41.838,Artvin
38.7009,38.4943,Elâzığ
37.6646,33.2887,Konya
39.6449,39.5498,Erzincan
41.1187,34.4521,Çorum
39.8235,44.6253,
38.0594,40.2246,Diyarbakır
38.0526,40.2534,Diyarbakır
38.06,40.2506,Diyarbakır
40.4442,27.143,Çanakkale
37.8056,29.2436,Denizli
38.4565,27.3605,İzmir
41.54600000000001,27.2177,Kırklareli
40.0993,36.2993,
41.2639,31.4312,Zonguldak
40.1013,36.2873,
40.3474,35.0659,Çorum
36.4817,33.3411,Mersin
37.5259,36.9186,Kahramanmaraş
37.0136,36.1034,Osmaniye
36.7419,36.2116,Hatay
39.8595,44.577,Iğdır
40.2022,35.4097,Yozgat
39.9334,41.1515,Erzurum
41.1116,34.4535,Çorum
41.3385,27.4747,Kırklareli
41.2918,27.976999999999997,Tekirdağ
40.4447,27.1423,Çanakkale
41.1082,34.4465,Çorum
40.4774,30.1609,Sakarya
37.8059,29.2423,Denizli
39.5853,31.9387,Ankara
40.4763,34.1962,Çorum
40.0919,29.4934,Bursa
40.4792,30.1727,Sakarya
38.6711,29.2115,Uşak
38.6732,29.2243,Uşak
40.094,29.5057,Bursa
38.4018,30.7873,Afyonkarahisar
39.7376,30.6431,Eskişehir
41.7221,33.1998,Kastamonu
40.0139,32.7646,Ankara
41.7131,33.202,Kastamonu
38.6684,42.0096,Muş
38.6758,42.0411,Bitlis
38.3876,30.7713,Afyonkarahisar
38.3912,30.7774,Afyonkarahisar
41.7763,26.5354,Edirne
37.0838,37.4351,Gaziantep
38.9311,33.5674,Ankara
37.5317,36.9819,Kahramanmaraş
36.9847,35.4213,Adana
38.6765,29.2106,Uşak
38.6198,27.3539,Manisa
38.6165,27.3707,Manisa
36.3514,30.298000000000002,Antalya
38.2698,27.1917,İzmir
38.2212,27.3169,İzmir
37.8556,27.9807,Aydın
37.8082,29.2465,Denizli
38.6759,29.2242,Uşak
41.272,27.5906,Tekirdağ
37.7411,38.2375,Adıyaman
39.7923,37.0903,Sivas
37.7793,38.2144,Adıyaman
40.9668,37.9302,Ordu
38.3428,38.1816,Malatya
37.5514,36.9633,Kahramanmaraş
37.1127,38.6481,Şanlıurfa
37.6005,36.7724,Kahramanmaraş
37.0249,34.4374,Mersin
37.5299,36.9221,Kahramanmaraş
37.1661,37.3234,Gaziantep
39.7426,30.6446,Eskişehir
38.6761,29.215,Uşak
40.0962,29.5026,Bursa
37.0745,37.4233,Gaziantep
40.0719,29.5191,Bursa
38.458,27.4006,İzmir
38.4525,27.3654,İzmir
40.2024,28.9398,Bursa
38.2214,27.3085,İzmir
38.673,29.2154,Uşak
38.2677,27.1914,İzmir
41.1826,32.6251,Karabük
41.2638,31.4269,Zonguldak
38.7,35.3722,Kayseri
40.4825,34.85,Çorum
38.6982,35.3837,Kayseri
38.7018,35.3607,Kayseri
38.7036,35.3492,Kayseri
36.9795,35.4075,Adana
36.9805,35.1153,Adana
36.900999999999996,34.7954,Mersin
37.0782,37.4347,Gaziantep
36.8687,34.7644,Mersin
37.0117,36.105,Osmaniye
37.5981,36.7666,Kahramanmaraş
36.9747,35.6121,Adana
37.5317,36.9219,Kahramanmaraş
36.9814,35.3959,Adana
37.1405,38.7285,Şanlıurfa
37.8113,29.2557,Denizli
37.8045,29.2529,Denizli
37.8023,29.2399,Denizli
38.6713,26.9385,İzmir
39.974000000000004,32.5518,Ankara
41.1369,30.5479,Sakarya
41.2632,31.4213,Zonguldak
40.2596,29.0709,Bursa
37.944,34.6076,Niğde
39.3139,36.039,Sivas
38.4966,27.0387,İzmir
41.2748,27.5994,Tekirdağ
40.7964,29.4533,Kocaeli
38.2747,27.1954,İzmir
37.8057,29.2473,Denizli
37.8557,27.9843,Aydın
37.8598,27.978,Aydın
37.8118,29.2557,Denizli
37.8615,27.6069,Aydın
38.181,27.3706,İzmir
37.8132,29.2474,Denizli
37.8048,29.2393,Denizli
41.0857,28.1426,İstanbul
40.7925,29.4461,Kocaeli
40.1359,28.2201,Bursa
41.0886,28.1583,İstanbul
41.1807,28.8863,İstanbul
40.0966,29.5035,Bursa
37.8503,30.5282,Isparta
37.165,37.2986,Gaziantep
37.168,37.3064,Gaziantep
36.9345,30.6415,Antalya
36.7405,36.2037,Hatay
37.5287,36.9823,Kahramanmaraş
36.8973,34.7881,Mersin
38.805,26.9417,İzmir
40.1217,28.2044,Bursa
40.1233,28.2175,Bursa
40.2593,29.0727,Bursa
41.2624,31.4263,Zonguldak
39.9752,32.5512,Ankara
37.8132,29.2439,Denizli
37.8041,29.241999999999997,Denizli
37.5257,36.9224,Kahramanmaraş
38.3268,38.1771,Malatya
37.5936,36.7737,Kahramanmaraş
37.5235,36.9093,Kahramanmaraş
37.5252,36.9772,Kahramanmaraş
38.1778,27.3676,İzmir
37.803000000000004,29.2373,Denizli
38.4611,27.3984,İzmir
37.8562,27.9801,Aydın
37.8046,29.2485,Denizli
38.6174,27.3334,Manisa
38.2711,27.189,İzmir
38.2245,27.311999999999998,İzmir
38.3315,38.1835,Malatya
40.9184,38.3295,Giresun
40.4813,34.8577,Çorum
40.9107,40.1093,
36.9735,35.62,Adana
37.5317,36.9827,Kahramanmaraş
36.9014,34.7921,Mersin
36.9754,35.6083,Adana
37.5996,36.7612,Kahramanmaraş
37.5975,36.7738,Kahramanmaraş
36.9793,35.1174,Adana
36.9802,35.4039,Adana
40.9909,39.7657,Trabzon
41.2949,27.9655,Tekirdağ
41.2398,27.9331,Tekirdağ
37.8033,29.2473,Denizli
37.91,32.539,Konya
37.8491,30.5244,Isparta
37.0765,30.6152,Antalya
38.6745,29.2188,Uşak
38.6212,27.3421,Manisa
41.2156,27.8742,Tekirdağ
41.3312,27.4734,Kırklareli
41.19,32.6227,Karabük
38.6766,29.2316,Uşak
40.1978,28.9354,Bursa
37.1497,38.7313,Şanlıurfa
38.3187,38.1394,Malatya
37.5309,36.9883,Kahramanmaraş
37.8149,29.246,Denizli
38.2226,27.316,İzmir
37.964,28.7429,Aydın
38.594,27.0075,İzmir
41.162,28.6073,İstanbul
40.0732,29.5244,Bursa
40.2059,28.944000000000003,Bursa
37.8266,29.0631,Denizli
37.8055,29.2435,Denizli
38.6802,29.2245,Uşak
38.4954,27.0476,İzmir
40.4429,27.1348,Çanakkale
38.6213,29.4816,Uşak
38.3354,27.1254,İzmir
39.7428,30.6488,Eskişehir
38.2697,27.1918,İzmir
37.8663,27.9812,Aydın
38.5923,27.0188,İzmir
38.673,29.2094,Uşak
37.0834,30.6191,Antalya
39.9463,32.8239,Ankara
36.9001,34.7845,Mersin
39.9758,32.5546,Ankara
39.9738,32.5423,Ankara
39.989000000000004,32.7359,Ankara
41.2593,31.4203,Zonguldak
40.0741,32.5849,Ankara
40.076,32.5898,Ankara
39.977,32.5684,Ankara
39.9792,32.5557,Ankara
41.4059,32.1347,Zonguldak
37.8137,29.2488,Denizli
37.0872,30.6119,Antalya
37.9149,32.538000000000004,Konya
39.6455,32.2146,Ankara
37.8049,29.2468,Denizli
36.9769,35.6103,Adana
37.5227,36.9773,Kahramanmaraş
37.155,37.2917,Gaziantep
37.0101,36.1013,Osmaniye
37.5226,36.9168,Kahramanmaraş
37.5335,36.9866,Kahramanmaraş
40.4823,34.8538,Çorum
37.9123,32.5407,Konya
37.9129,32.5455,Konya
40.7466,38.7088,Giresun
38.7502,35.3628,Kayseri
40.4792,34.8493,Çorum
40.4863,34.8638,Çorum
41.2618,31.4265,Zonguldak
36.9046,34.7945,Mersin
37.1433,38.7252,Şanlıurfa
37.1454,38.7379,Şanlıurfa
37.8178,29.1281,Denizli
37.8096,29.2445,Denizli
37.8006,29.2468,Denizli
37.7988,29.2352,Denizli
41.1454,27.8416,Tekirdağ
38.2171,27.3153,İzmir
41.2166,27.8729,Tekirdağ
41.25,27.6756,Tekirdağ
38.7868,26.9419,İzmir
38.7929,26.9365,İzmir
38.7898,26.9438,İzmir
41.2898,27.5786,Kırklareli
41.2209,27.8821,Tekirdağ
41.2768,27.6006,Tekirdağ
41.1443,27.8409,Tekirdağ
41.3095,27.9661,Tekirdağ
38.2289,27.3126,İzmir
36.6929,35.3464,Adana
37.8005,29.2332,Denizli
37.8033,29.2485,Denizli
37.8134,29.2454,Denizli
41.3333,27.4731,Kırklareli
38.7914,26.9418,İzmir
36.7915,39.4642,Şanlıurfa
36.7897,39.4755,Şanlıurfa
37.1441,38.7335,Şanlıurfa
37.1766,37.3473,Gaziantep
37.8064,29.2472,Denizli
37.0171,36.1103,Osmaniye
38.3508,33.9692,Aksaray
36.7882,39.4734,Şanlıurfa
36.7093,39.1015,Şanlıurfa
36.7176,35.3666,Adana
36.855,39.3846,Şanlıurfa
36.8956,35.0293,Mersin
38.1057,26.8605,İzmir
36.9196,35.4938,Adana
37.9669,32.5844,Konya
36.8929,35.044000000000004,Mersin
37.802,29.2488,Denizli
37.8111,29.2507,Denizli
37.8036,29.237,Denizli
36.9149,35.4866,Adana
37.1654,37.2852,Gaziantep
37.1409,37.2856,Gaziantep
37.7738,38.2051,Adıyaman
36.766999999999996,39.4811,Şanlıurfa
37.7756,38.2168,Adıyaman
37.5258,36.9882,Kahramanmaraş
37.5236,36.9752,Kahramanmaraş
36.6495,35.1623,Adana
37.1576,37.3859,Gaziantep
37.5242,36.9204,Kahramanmaraş
38.1884,39.9821,Diyarbakır
38.19,39.9933,Diyarbakır
36.9053,31.0407,Antalya
37.8009,29.2354,Denizli
37.8114,29.2446,Denizli
36.6936,35.3515,Adana
37.8025,29.2466,Denizli
38.1787,27.3764,İzmir
38.1769,27.3647,İzmir
38.4951,27.0346,İzmir
40.0957,29.5002,Bursa
38.2227,27.3106,İzmir
41.24,27.7333,Tekirdağ
38.4592,27.3968,İzmir
38.6211,27.3671,Manisa
36.8154,39.4345,Şanlıurfa
36.8199,39.4269,Şanlıurfa
36.8242,39.4474,Şanlıurfa
37.5353,36.9906,Kahramanmaraş
41.2625,31.4346,Zonguldak
38.6844,29.2024,Uşak
37.256,39.8682,Şanlıurfa
37.5275,36.9217,Kahramanmaraş
36.977,35.6106,Adana
36.9727,35.591,Adana
36.7929,39.3729,Şanlıurfa
37.0158,36.1087,Osmaniye
36.6222,35.4067,Adana
36.9834,35.1145,Adana
36.6528,35.3882,Adana
36.6536,37.3943,Kilis
41.2651,31.4324,Zonguldak
41.253,31.4193,Zonguldak
38.6753,29.2026,Uşak
38.6184,27.3652,Manisa
38.6209,27.3512,Manisa
38.6235,27.3372,Manisa
38.5008,27.0412,İzmir
41.0886,28.1562,İstanbul
41.2729,27.5983,Tekirdağ
37.8001,29.2474,Denizli
37.8112,29.2509,Denizli
37.7976,29.2367,Denizli
37.8071,29.234,Denizli
37.7998,29.2497,Denizli
37.8566,27.980999999999998,Aydın
38.6765,29.2298,Uşak
38.6152,29.4783,Uşak
37.8093,29.2471,Denizli
37.0699,30.6263,Antalya
37.0771,30.6123,Antalya
38.6743,29.2171,Uşak
37.879,30.4168,Isparta
37.8426,30.5299,Isparta
39.4753,30.0243,Kütahya
40.0969,29.4927,Bursa
37.0677,39.552,Şanlıurfa
37.5517,36.9617,Kahramanmaraş
36.7098,35.4198,Adana
37.145,38.7445,Şanlıurfa
36.6117,35.4641,Adana
36.9887,44.2634,Hakkâri
39.0966,42.199,Muş
36.6376,35.4366,Adana
36.6189,35.3866,Adana
36.6472,35.434,Adana
36.6318,35.5202,Adana
36.6398,35.4497,Adana
36.876999999999995,35.0318,Mersin
36.8747,35.0182,Mersin
36.876999999999995,35.0253,Mersin
36.7968,35.3401,Adana
41.3387,27.4861,Kırklareli
41.2626,31.4252,Zonguldak
41.2545,27.6777,Tekirdağ
41.0891,28.1551,İstanbul
41.2349,27.9293,Tekirdağ
36.8804,35.0586,Mersin
37.9675,28.7449,Aydın
38.1806,27.3795,İzmir
38.1823,27.3681,İzmir
37.8407,27.8856,Aydın
40.0433,29.6627,Bursa
40.1014,29.493000000000002,Bursa
37.8297,29.0644,Denizli
37.8318,29.0518,Denizli
38.6771,29.2314,Uşak
38.6792,29.2189,Uşak
37.0843,30.6149,Antalya
38.4632,27.4084,İzmir
38.4516,27.3638,İzmir
36.8815,35.0816,Mersin
37.8084,29.2444,Denizli
37.8178,29.2469,Denizli
36.6889,35.2822,Adana
36.7602,34.9491,Mersin
36.7619,34.9603,Mersin
36.6905,35.2933,Adana
36.918,35.0154,Mersin
36.6606,35.403,Adana
36.5824,35.3693,Adana
36.4884,36.4692,Hatay
36.7544,35.2835,Adana
36.9236,34.9911,Mersin
36.626,35.4165,Adana
36.6953,35.4522,Adana
36.6276,35.4275,Adana
37.4445,38.7971,Şanlıurfa
37.4527,38.7828,Şanlıurfa
36.9789,35.1163,Adana
38.6739,29.2168,Uşak
40.0674,29.5233,Bursa
39.7382,37.0111,Sivas
36.9737,40.1706,Şanlıurfa
36.9782,40.164,Şanlıurfa
37.2152,39.5405,Şanlıurfa
37.2132,39.4968,Şanlıurfa
36.6609,35.43,Adana
36.7091,35.376,Adana
36.6713,35.4317,Adana
36.7357,34.9338,Adana
36.9792,35.4083,Adana
36.9775,35.4236,Adana
36.6478,35.55,Adana
36.7964,35.0153,Mersin
36.6626,35.4149,Adana
36.6461,35.5648,Adana
36.6696,35.4468,Adana
36.7108,35.3608,Adana
36.734,34.9499,Adana
36.7164,35.3683,Adana
36.7051,35.4745,Adana
36.8208,35.3445,Adana
36.9039,40.069,Şanlıurfa
36.8974,40.0401,Şanlıurfa
36.6671,35.4303,Adana
36.6691,35.4669,Adana
36.6453,35.5514,Adana
36.6421,35.5434,Adana
36.7201,36.2025,Hatay
39.9796,32.5565,Ankara
39.9704,32.5539,Ankara
39.9524,32.8289,Ankara
40.095,29.5019,Bursa
40.0787,32.5776,Ankara
40.0723,29.5325,Bursa
40.0842,32.974000000000004,Ankara
36.8312,35.3442,Adana
36.8872,35.0087,Mersin
36.8863,35.0146,Mersin
37.0878,30.6148,Antalya
37.0788,30.6126,Antalya
36.3388,36.4128,Hatay
36.3373,36.406,Hatay
36.8304,35.3576,Adana
36.8274,35.3628,Adana
36.7244,35.1813,Adana
36.8105,35.0418,Mersin
36.728,35.1631,Adana
36.8216,35.0452,Mersin
36.8251,35.0274,Mersin
36.6873,35.434,Adana
36.7797,35.3761,Adana
36.6754,35.4235,Adana
37.525,36.9692,Kahramanmaraş
36.6777,35.4366,Adana
37.5268,36.9808,Kahramanmaraş
36.976,35.611,Adana
37.5268,36.9203,Kahramanmaraş
39.986999999999995,32.736,Ankara
40.4826,34.853,Çorum
38.7486,35.3627,Kayseri
36.9398,35.5059,Adana
37.8772,40.2017,Diyarbakır
37.8747,40.1953,Diyarbakır
36.8032,35.3902,Adana
36.6914,35.4814,Adana
36.7543,35.3536,Adana
36.9081,40.1245,Şanlıurfa
36.7511,35.233000000000004,Adana
36.7516,35.227,Adana
36.7563,35.3299,Adana
36.8159,35.3917,Adana
36.6411,35.4752,Adana
37.297,39.6833,Şanlıurfa
36.6404,35.4682,Adana
36.8158,35.3846,Adana
36.6378,35.3504,Adana
36.8032,35.3832,Adana
36.9958,35.3959,Adana
36.9957,35.4029,Adana
36.6161,35.5404,Adana
36.6762,35.3165,Adana
36.6713,35.4094,Adana
36.7089,35.4048,Adana
36.707,35.3818,Adana
36.6694,35.3865,Adana
36.6786,35.3336,Adana
36.7157,35.1699,Adana
36.7091,35.3992,Adana
36.6662,35.5034,Adana
36.6175,35.533,Adana
36.772,35.3263,Adana
36.8671,35.1182,Mersin
36.8783,35.1194,Mersin
37.2966,39.6788,Şanlıurfa
37.2982,39.6677,Şanlıurfa
36.4105,36.3509,Hatay
39.9138,32.7791,Ankara
38.3468,33.9639,Aksaray
40.4771,34.8503,Çorum
40.4861,34.8526,Çorum
40.4842,34.8647,Çorum
36.8459,35.3797,Adana
36.7599,35.2833,Adana
36.7275,35.41,Adana
36.7118,35.4267,Adana
36.7621,35.2705,Adana
36.7543,38.7317,Şanlıurfa
36.7549,38.7473,Şanlıurfa
36.7488,34.9822,Adana
36.751,34.9697,Adana
37.1579,35.8348,Adana
36.7904,35.052,Mersin
36.7998,35.0545,Mersin
36.7811,35.2755,Adana
36.8482,35.3668,Adana
36.7259,35.4032,Adana
36.8816,35.0366,Mersin
36.7203,35.3202,Adana
36.8848,35.0435,Mersin
36.7298,35.397,Adana
36.6527,35.5344,Adana
37.2625,38.9839,Şanlıurfa
37.1618,37.3343,Gaziantep
37.4477,39.0401,Şanlıurfa
37.1476,38.7306,Şanlıurfa
36.7213,35.4422,Adana
36.8306,35.3554,Adana
36.668,35.3574,Adana
37.2646,38.9964,Şanlıurfa
36.9726,35.1333,Adana
36.9156,35.0748,Mersin
37.2605,38.9715,Şanlıurfa
36.7251,35.4612,Adana
36.8913,35.4171,Adana
37.2511,38.974000000000004,Şanlıurfa
37.2532,38.9864,Şanlıurfa
37.1156,38.6587,Şanlıurfa
36.8267,35.3362,Adana
36.9673,40.0772,Şanlıurfa
36.7323,35.454,Adana
36.9611,35.137,Adana
36.966,35.1426,Adana
36.842,35.3518,Adana
36.6678,35.2957,Adana
36.6264,35.5591,Adana
36.726,35.4677,Adana
36.8041,35.3631,Adana
37.3093,39.6652,Şanlıurfa
37.3157,39.6392,Şanlıurfa
36.7468,35.0753,Adana
37.8016,29.2396,Denizli
37.9624,28.7407,Aydın
36.7148,35.2348,Adana
36.724000000000004,35.129,Adana
37.8277,29.058000000000003,Denizli
36.7139,35.1307,Adana
36.7323,35.3983,Adana
37.8124,29.2489,Denizli
37.8106,29.2373,Denizli
38.7202,27.588,Manisa
37.2279,36.0094,Osmaniye
36.7496,35.0804,Adana
37.8034,29.2512,Denizli
36.748000000000005,35.0659,Adana
40.1728,28.7782,Bursa
40.1515,26.4642,Çanakkale
41.0125,28.6334,İstanbul
36.7406,35.2949,Adana
