latitude,longitude,province
36.9426,39.0555,Şanlıurfa
36.9001,38.7321,Şanlıurfa
36.86,39.0593,Şanlıurfa
36.7421,39.418,Şanlıurfa
36.7329,39.4161,Şanlıurfa
38.5821,43.3184,Van
37.7495,39.2032,Şanlıurfa
37.1469,42.4867,Şırnak
37.2959,39.7616,Şanlıurfa
37.1898,40.4817,Mardin
37.168,40.0323,Şanlıurfa
37.1664,40.0439,Şanlıurfa
37.0994,40.4686,Mardin
37.0979,40.48,Mardin
37.2779,39.0364,Şanlıurfa
37.059,40.425,Mardin
37.0575,40.4364,Mardin
37.0531,40.1336,Şanlıurfa
37.4339,36.8975,Kahramanmaraş
37.1066,39.0934,Şanlıurfa
37.08,39.7908,Şanlıurfa
37.0785,39.8026,Şanlıurfa
37.001,40.3122,Mardin
37.0523,40.5346,Mardin
37.2009,39.2955,Şanlıurfa
36.9951,39.6025,Şanlıurfa
37.0046,39.64,Şanlıurfa
36.9955,39.6512,Şanlıurfa
37.0555,40.415,Mardin
37.0638,40.449,Mardin
37.043,40.494,Mardin
37.0512,40.5277,Mardin
37.0443,40.5008,Mardin
40.4407,27.1403,Çanakkale
37.2629,40.0343,Mardin
37.2354,39.875,Şanlıurfa
37.1734,39.5205,Şanlıurfa
37.2639,39.9233,Şanlıurfa
37.2617,39.9099,Şanlıurfa
37.3117,40.1445,Mardin
36.9907,39.0196,Şanlıurfa
36.856,39.8906,Şanlıurfa
36.8536,39.8772,Şanlıurfa
36.8657,39.888000000000005,Şanlıurfa
36.8633,39.8745,Şanlıurfa
36.7874,39.0434,Şanlıurfa
37.0407,40.4242,Mardin
37.0502,40.4216,Mardin
37.1082,40.5916,Mardin
37.1137,40.5975,Mardin
37.1116,40.585,Mardin
37.1304,40.5799,Mardin
36.8762,39.1364,Şanlıurfa
36.8381,38.929,Şanlıurfa
36.8741,38.9501,Şanlıurfa
37.171,40.5295,Mardin
37.1688,40.5169,Mardin
37.075,39.8467,Şanlıurfa
37.0586,39.7518,Şanlıurfa
37.0754,39.8401,Şanlıurfa
37.0586,39.7453,Şanlıurfa
37.1543,40.2335,Mardin
37.1881,40.3726,Mardin
37.1859,40.3598,Mardin
37.0636,39.6581,Şanlıurfa
37.1976,40.3701,Mardin
37.18,40.2672,Mardin
37.1778,40.2543,Mardin
36.9657,39.0578,Şanlıurfa
37.1939,40.2904,Mardin
37.1917,40.2775,Mardin
37.1895,40.2646,Mardin
37.1873,40.2517,Mardin
36.9758,39.0549,Şanlıurfa
37.1145,39.7727,Şanlıurfa
37.1266,39.7836,Şanlıurfa
36.988,39.0048,Şanlıurfa
37.2032,40.1112,Mardin
37.168,39.8372,Şanlıurfa
37.2364,40.0551,Mardin
37.2341,40.042,Mardin
37.1733,39.6362,Şanlıurfa
37.1709,39.6225,Şanlıurfa
37.2281,39.8911,Şanlıurfa
37.0789,39.0508,Şanlıurfa
37.0762,39.0361,Şanlıurfa
37.2652,40.0474,Mardin
37.7404,38.9863,Şanlıurfa
38.6553,39.7701,Elâzığ
37.3636,40.1379,Mardin
37.2488,39.5368,Şanlıurfa
37.7305,38.9893,Şanlıurfa
37.7175,39.2645,Şanlıurfa
37.7161,39.2563,Şanlıurfa
37.4062,38.9183,Şanlıurfa
37.2413,38.9775,Şanlıurfa
37.2439,38.9921,Şanlıurfa
37.155,38.8981,Şanlıurfa
37.3525,40.0726,Mardin
37.3614,40.125,Mardin
41.2408,36.4608,Samsun
41.2435,36.4712,Samsun
37.2544,39.8194,Şanlıurfa
37.2526,39.8308,Şanlıurfa
37.2351,39.8318,Şanlıurfa
37.2333,39.8432,Şanlıurfa
37.2134,39.6731,Şanlıurfa
37.2116,39.6844,Şanlıurfa
37.2474,38.9658,Şanlıurfa
37.2458,38.9769,Şanlıurfa
37.2385,38.9637,Şanlıurfa
37.1518,39.0522,Şanlıurfa
37.1501,39.0634,Şanlıurfa
36.8899,39.0077,Şanlıurfa
36.8882,39.0188,Şanlıurfa
36.8377,38.9266,Şanlıurfa
36.836,38.9377,Şanlıurfa
36.8094,38.9939,Şanlıurfa
36.7988,39.0029,Şanlıurfa
36.7207,39.0308,Şanlıurfa
36.9162,35.2269,Adana
40.106,33.0577,Ankara
40.0863,33.0091,Ankara
40.0829,32.9715,Ankara
39.9884,32.7458,Ankara
39.9706,32.7412,Ankara
39.9379,32.714,Ankara
37.2624,39.4893,Şanlıurfa
37.2091,39.7229,Şanlıurfa
37.266,39.4852,Şanlıurfa
37.2531,39.4807,Şanlıurfa
37.2011,39.7149,Şanlıurfa
38.2579,34.0268,Aksaray
38.7126,31.0202,Afyonkarahisar
36.971,40.2521,Mardin
37.2339,39.0174,Şanlıurfa
37.1201,38.9231,Şanlıurfa
37.1214,38.9168,Şanlıurfa
36.9787,39.0753,Şanlıurfa
36.9623,39.1485,Şanlıurfa
36.9808,39.0706,Şanlıurfa
36.9648,39.1441,Şanlıurfa
36.8977,39.0163,Şanlıurfa
37.1627,37.3023,Gaziantep
36.952,38.3268,Şanlıurfa
37.9168,32.5428,Konya
37.3104,35.838,Adana
37.1433,40.2996,Mardin
36.717,38.8666,Şanlıurfa
36.7152,38.8551,Şanlıurfa
36.7733,39.1709,Şanlıurfa
36.826,38.9763,Şanlıurfa
36.8677,39.0656,Şanlıurfa
37.1217,40.6652,Mardin
37.1202,40.6541,Mardin
37.3199,42.0814,Şırnak
36.8858,39.0023,Şanlıurfa
36.8841,38.991,Şanlıurfa
36.8948,39.0001,Şanlıurfa
36.4595,36.39,Hatay
36.8629,38.6158,Şanlıurfa
36.9641,39.1539,Şanlıurfa
37.1418,40.2885,Mardin
37.1522,40.2976,Mardin
37.1506,40.2865,Mardin
36.9733,39.0931,Şanlıurfa
37.203,40.3319,Mardin
37.0622,39.0061,Şanlıurfa
37.0941,39.0923,Şanlıurfa
37.0924,39.080999999999996,Şanlıurfa
36.9936,38.4498,Şanlıurfa
37.0911,38.9518,Şanlıurfa
37.1144,38.8696,Şanlıurfa
37.1126,38.8582,Şanlıurfa
36.9646,37.4395,Gaziantep
37.3474,38.226,Şanlıurfa
37.3455,38.2142,Şanlıurfa
37.3546,38.2119,Şanlıurfa
37.6282,39.1373,Şanlıurfa
37.6264,39.1259,Şanlıurfa
37.5332,36.982,Kahramanmaraş
38.1098,40.0218,Diyarbakır
37.77,38.2109,Adıyaman
38.1082,40.0105,Diyarbakır
38.3303,38.1773,Malatya
37.1537,37.2855,Gaziantep
37.0614,40.4313,Mardin
37.0742,40.4298,Mardin
36.9472,38.9747,Şanlıurfa
36.9128,38.6118,Şanlıurfa
36.9125,38.6247,Şanlıurfa
37.0732,40.4241,Mardin
36.9546,38.9678,Şanlıurfa
37.0644,39.6816,Şanlıurfa
37.0625,39.6598,Şanlıurfa
37.1482,40.3901,Mardin
37.1738,40.3869,Mardin
37.1639,40.266999999999996,Mardin
37.1475,40.3834,Mardin
37.175,40.4045,Mardin
37.164,40.2602,Mardin
37.173,40.2112,Mardin
37.1435,39.8429,Şanlıurfa
37.0955,39.0004,Şanlıurfa
37.0937,38.9807,Şanlıurfa
37.135999999999996,39.0547,Şanlıurfa
37.1312,39.0499,Şanlıurfa
37.1341,39.0348,Şanlıurfa
37.1429,39.0481,Şanlıurfa
37.2545,40.1001,Mardin
37.2825,39.7885,Şanlıurfa
36.8373,38.8986,Şanlıurfa
37.0063,40.3895,Mardin
36.9158,39.0188,Şanlıurfa
36.9087,38.9406,Şanlıurfa
36.9069,38.9212,Şanlıurfa
36.9203,38.939,Şanlıurfa
36.9185,38.9195,Şanlıurfa
37.2842,39.7435,Şanlıurfa
37.2838,39.7527,Şanlıurfa
37.2414,40.3694,Mardin
37.0975,39.7831,Şanlıurfa
37.0925,39.7736,Şanlıurfa
37.067,38.9806,Şanlıurfa
37.4069,39.5647,Şanlıurfa
37.0609,39.0415,Şanlıurfa
37.0626,39.0235,Şanlıurfa
37.1133,39.0858,Şanlıurfa
37.0242,40.2455,Mardin
37.0346,40.2472,Mardin
37.0363,40.232,Mardin
37.0598,39.0524,Şanlıurfa
37.0616,39.0345,Şanlıurfa
37.0303,40.2526,Mardin
37.0319,40.2373,Mardin
37.1863,39.8364,Şanlıurfa
37.1615,42.5201,Şırnak
37.9303,40.1064,Diyarbakır
37.188,39.8202,Şanlıurfa
37.1714,40.3755,Mardin
37.3391,40.1179,Mardin
37.3407,40.1022,Mardin
36.7222,38.9043,Şanlıurfa
36.7212,38.9111,Şanlıurfa
36.7342,38.8948,Şanlıurfa
36.882,38.6621,Şanlıurfa
36.8838,38.6432,Şanlıurfa
36.9173,38.4145,Şanlıurfa
36.9192,38.3951,Şanlıurfa
36.9025,39.1495,Şanlıurfa
36.9833,38.9071,Şanlıurfa
36.9782,39.0765,Şanlıurfa
37.1749,40.3763,Mardin
37.1765,40.3785,Mardin
37.1594,40.3857,Mardin
37.2226,39.4939,Şanlıurfa
37.3194,40.0963,Mardin
37.3161,40.1299,Mardin
37.0432,40.2552,Mardin
37.0196,40.4811,
37.0354,40.4799,Mardin
37.0415,40.2855,Mardin
37.1842,40.4244,Mardin
37.1821,40.3853,Mardin
37.2327,40.7406,Mardin
37.2259,40.7329,Mardin
37.2259,39.8105,Şanlıurfa
37.2077,39.4952,Şanlıurfa
37.3217,40.1341,Mardin
36.7067,39.3801,Şanlıurfa
36.7063,39.3753,Şanlıurfa
37.0246,40.4888,Mardin
37.0225,40.45,Mardin
37.0454,40.2933,Mardin
37.6353,38.9295,Şanlıurfa
38.2167,27.375,İzmir
38.2252,27.316999999999997,İzmir
38.2822,27.1415,İzmir
38.3506,27.2298,İzmir
38.4824,27.6527,Manisa
38.2461,41.0224,Diyarbakır
38.1786,27.3725,İzmir
38.2342,41.0149,Diyarbakır
41.2606,31.4281,Zonguldak
41.2685,27.5942,Tekirdağ
37.0556,40.3875,Mardin
37.0704,40.4023,Mardin
37.0668,40.3841,Mardin
37.0522,40.3106,Mardin
37.0486,40.2921,Mardin
37.0886,40.4353,Mardin
37.0851,40.417,Mardin
36.8558,39.1572,Şanlıurfa
36.8461,39.154,Şanlıurfa
36.8581,39.1501,Şanlıurfa
37.0579,39.6884,Şanlıurfa
37.0855,39.7645,Şanlıurfa
37.0815,39.7445,Şanlıurfa
37.0518,39.6848,Şanlıurfa
37.0799,39.7607,Şanlıurfa
37.0634,39.6811,Şanlıurfa
37.1926,40.1954,Mardin
37.1888,40.1767,Mardin
36.8628,38.6125,Şanlıurfa
37.146,39.8446,Şanlıurfa
37.1848,39.9767,Şanlıurfa
37.2524,40.1966,Mardin
37.1647,39.7549,Şanlıurfa
37.1607,39.735,Şanlıurfa
37.1592,39.7501,Şanlıurfa
37.1551,39.7303,Şanlıurfa
37.1708,39.7465,Şanlıurfa
37.2298,39.9154,Şanlıurfa
37.2409,39.85,Şanlıurfa
37.2354,39.6408,Şanlıurfa
37.1154,39.0529,Şanlıurfa
37.247,39.6371,Şanlıurfa
37.1274,39.049,Şanlıurfa
37.2411,39.6337,Şanlıurfa
37.1177,39.047,Şanlıurfa
37.2351,39.4848,Şanlıurfa
37.1352,38.9471,Şanlıurfa
37.1305,38.9249,Şanlıurfa
37.1745,38.8868,Şanlıurfa
37.1698,38.8644,Şanlıurfa
37.1759,38.8798,Şanlıurfa
37.4603,39.2148,Şanlıurfa
37.4721,39.2108,Şanlıurfa
37.6212,38.9654,Şanlıurfa
37.052,40.3692,Mardin
37.7351,38.4287,Adıyaman
37.7238,38.4401,Adıyaman
37.3091,39.6806,Şanlıurfa
37.2799,39.9058,Şanlıurfa
37.278,39.7175,Şanlıurfa
37.2764,39.7294,Şanlıurfa
37.2594,39.7869,Şanlıurfa
37.2579,39.7987,Şanlıurfa
37.2243,39.6945,Şanlıurfa
37.2228,39.7064,Şanlıurfa
37.1518,40.2439,Mardin
37.1503,40.2555,Mardin
37.1601,39.989000000000004,Şanlıurfa
37.2445,38.9648,Şanlıurfa
37.0531,40.2993,Mardin
37.0973,39.7657,Şanlıurfa
37.0957,39.7775,Şanlıurfa
37.1725,39.0347,Şanlıurfa
37.1834,38.8695,Şanlıurfa
37.1252,38.9486,Şanlıurfa
37.1333,38.8529,Şanlıurfa
37.0719,39.0339,Şanlıurfa
37.0655,38.9303,Şanlıurfa
37.0639,38.9429,Şanlıurfa
36.9728,38.9327,Şanlıurfa
37.687,40.8423,Diyarbakır
37.0301,38.3792,Şanlıurfa
36.9276,39.0642,Şanlıurfa
36.7908,39.1513,Şanlıurfa
37.0513,36.6374,Gaziantep
37.7254,38.4268,Adıyaman
37.736999999999995,38.4224,Adıyaman
37.7355,38.4356,Adıyaman
41.3082,36.8511,Samsun
37.0103,38.3784,Şanlıurfa
36.9904,35.2001,Adana
36.9415,34.9823,Mersin
37.0103,39.6617,Şanlıurfa
37.3814,39.4329,Şanlıurfa
37.1805,40.3276,Mardin
37.1766,40.3464,Mardin
37.1692,40.3241,Mardin
37.1654,40.3429,Mardin
37.089,40.4944,Mardin
37.0851,40.5137,Mardin
37.2375,39.6332,Şanlıurfa
37.2341,39.6504,Şanlıurfa
37.2267,39.6299,Şanlıurfa
37.2233,39.6472,Şanlıurfa
37.0901,40.2523,Mardin
37.0863,40.2711,Mardin
37.0789,40.2488,Mardin
37.075,40.2675,Mardin
37.0561,40.3015,Mardin
37.0479,40.2936,Mardin
37.0216,40.2455,Mardin
37.0178,40.2643,Mardin
37.9819,34.716,Niğde
37.2335,39.0002,Şanlıurfa
37.9499,34.6205,Niğde
37.1716,39.0091,Şanlıurfa
37.1685,39.0252,Şanlıurfa
37.1376,39.1858,Şanlıurfa
37.0463,39.6544,Şanlıurfa
37.131,39.0479,Şanlıurfa
37.1278,39.0639,Şanlıurfa
37.0922,39.1896,Şanlıurfa
37.01,39.656,Şanlıurfa
37.0958,39.0318,Şanlıurfa
37.0648,38.9057,Şanlıurfa
37.0618,38.9214,Şanlıurfa
37.7793,38.1731,Adıyaman
37.4226,37.6334,Gaziantep
37.4259,37.6504,Gaziantep
37.2382,36.8138,Kahramanmaraş
37.1587,37.3041,Gaziantep
37.1602,37.3083,Gaziantep
37.016999999999996,38.3815,Şanlıurfa
37.0096,38.4003,Şanlıurfa
37.1034,38.9022,Şanlıurfa
37.0906,38.8903,Şanlıurfa
37.0933,38.9051,Şanlıurfa
37.0988,38.9345,Şanlıurfa
37.123000000000005,39.066,Şanlıurfa
37.0897,38.9269,Şanlıurfa
37.0924,38.9417,Şanlıurfa
36.9757,39.1655,Şanlıurfa
37.1572,40.5622,Mardin
37.1624,40.6519,Mardin
37.0535,40.2992,Mardin
37.0482,40.2939,Mardin
37.0632,40.3832,Mardin
37.0538,40.3857,Mardin
36.7167,39.0425,Şanlıurfa
36.7396,39.5175,Şanlıurfa
36.7272,39.5063,Şanlıurfa
36.7297,39.5203,Şanlıurfa
36.728,39.5128,Şanlıurfa
36.7304,39.5267,Şanlıurfa
37.5912,38.1056,Adıyaman
41.298,36.8551,Samsun
37.186,40.2395,Mardin
36.7745,38.8885,Şanlıurfa
37.0192,40.3903,Mardin
37.0176,40.3746,Mardin
37.0257,40.2471,Mardin
37.1149,41.0212,Mardin
37.0474,40.3538,Mardin
36.9012,39.0204,Şanlıurfa
37.053000000000004,40.3054,Mardin
37.0513,40.2899,Mardin
37.0497,40.2744,Mardin
37.0481,40.259,Mardin
37.0925,40.378,Mardin
37.0873,39.7743,Şanlıurfa
37.0974,39.7725,Şanlıurfa
37.0958,39.758,Şanlıurfa
37.1341,39.7446,Şanlıurfa
37.2464,40.7322,Mardin
37.1964,40.2377,Mardin
37.0743,38.9356,Şanlıurfa
37.0728,38.9224,Şanlıurfa
37.0209,38.4816,Şanlıurfa
37.2147,40.1097,Mardin
37.1943,39.8234,Şanlıurfa
37.1927,39.8088,Şanlıurfa
37.1076,39.0522,Şanlıurfa
37.1061,39.0387,Şanlıurfa
37.2125,39.8954,Şanlıurfa
37.1629,39.4478,Şanlıurfa
37.1613,39.4337,Şanlıurfa
37.2358,40.0136,Mardin
37.2342,39.9986,Şanlıurfa
37.1985,39.6743,Şanlıurfa
37.1969,39.6598,Şanlıurfa
37.1209,38.995,Şanlıurfa
37.1193,38.9816,Şanlıurfa
37.1526,39.1819,Şanlıurfa
37.150999999999996,39.1683,Şanlıurfa
37.1532,39.1761,Şanlıurfa
37.2113,39.5199,Şanlıurfa
37.2752,39.7287,Şanlıurfa
37.2672,39.6562,Şanlıurfa
37.2821,39.6978,Şanlıurfa
37.2677,39.5681,Şanlıurfa
37.2321,38.9754,Şanlıurfa
37.3672,39.7352,Şanlıurfa
37.3774,39.7334,Şanlıurfa
37.4159,39.4421,Şanlıurfa
37.4144,39.428000000000004,Şanlıurfa
37.4259,39.4403,Şanlıurfa
37.6817,39.2755,Şanlıurfa
37.6916,39.2737,Şanlıurfa
37.4385,36.9142,Kahramanmaraş
37.437,36.9028,Kahramanmaraş
41.2392,36.4652,Samsun
37.0115,36.6606,Gaziantep
36.8656,38.0614,Şanlıurfa
37.1659,39.032,Şanlıurfa
37.0097,36.6676,Gaziantep
37.1642,40.3206,Mardin
37.1729,39.5491,Şanlıurfa
37.0863,40.4971,Mardin
37.1771,39.5425,Şanlıurfa
37.0847,40.4898,Mardin
37.0781,40.4197,Mardin
37.175,39.5687,Şanlıurfa
37.3242,39.7633,Şanlıurfa
37.2299,39.64,Şanlıurfa
37.228,39.6658,Şanlıurfa
37.2312,39.6603,Şanlıurfa
37.0799,39.7642,Şanlıurfa
37.0765,39.6355,Şanlıurfa
37.0745,39.6611,Şanlıurfa
37.0633,39.6339,Şanlıurfa
37.0614,39.6596,Şanlıurfa
37.0666,39.6282,Şanlıurfa
37.0645,39.6538,Şanlıurfa
36.9514,39.066,Şanlıurfa
36.9066,39.1173,Şanlıurfa
36.9445,39.0589,Şanlıurfa
36.8993,39.1102,Şanlıurfa
40.2684,29.0709,Bursa
41.3392,27.4763,Kırklareli
41.2794,27.8131,Tekirdağ
41.2753,27.5911,Tekirdağ
41.2208,27.730999999999998,Tekirdağ
41.2089,27.7417,Tekirdağ
41.2135,27.524,Tekirdağ
41.1469,27.8466,Tekirdağ
40.4705,29.3101,Bursa
40.8803,27.0114,Tekirdağ
40.2045,29.2901,Bursa
38.6767,29.2073,Uşak
36.6848,39.2796,Şanlıurfa
37.0787,30.6036,Antalya
37.2014,39.1086,Şanlıurfa
37.1705,39.031,Şanlıurfa
37.0891,40.3746,Mardin
37.1043,41.6181,
40.185,29.9693,Bilecik
39.8956,30.0797,Bilecik
38.6806,29.2284,Uşak
38.6179,29.4634,Uşak
38.62,29.476,Uşak
37.8073,29.2412,Denizli
37.8442,30.526,Isparta
37.745,30.3118,Burdur
40.7481,29.9525,Kocaeli
40.1758,28.7764,Bursa
40.2046,29.2804,Bursa
40.2066,29.2928,Bursa
40.1574,29.559,Bursa
41.5309,26.7635,Edirne
41.1886,28.6017,İstanbul
41.2075,27.7397,Tekirdağ
41.2496,27.6755,Tekirdağ
41.5281,26.7484,Edirne
37.2554,39.5659,Şanlıurfa
37.3488,40.1175,Mardin
37.1437,39.2317,Şanlıurfa
37.1357,39.1977,Şanlıurfa
37.1041,39.0645,Şanlıurfa
37.0961,39.031,Şanlıurfa
37.08,38.9633,Şanlıurfa
37.2467,39.6072,Şanlıurfa
37.2536,39.5715,Şanlıurfa
37.1433,39.2263,Şanlıurfa
37.1028,39.0598,Şanlıurfa
37.0946,39.0264,Şanlıurfa
37.0781,38.9588,Şanlıurfa
37.2486,39.6015,Şanlıurfa
37.2544,39.8993,Şanlıurfa
37.3746,39.6234,Şanlıurfa
37.3769,39.6162,Şanlıurfa
37.5016,39.2151,Şanlıurfa
37.8774,40.6087,Diyarbakır
37.8788,40.6316,Diyarbakır
37.8729,40.6051,Diyarbakır
37.2156,40.1395,Mardin
37.1897,40.2465,Mardin
37.1961,40.2748,Mardin
37.1756,40.3125,Mardin
37.1622,40.3174,Mardin
37.5551,42.2255,Şırnak
37.0572,40.2703,Mardin
37.0438,40.2751,Mardin
37.0522,40.2771,Mardin
37.0047,40.3246,Mardin
37.0293,40.4971,Mardin
37.2746,40.0498,Mardin
37.2407,39.9042,Şanlıurfa
37.3081,40.1313,Mardin
37.3016,40.1028,Mardin
37.288000000000004,40.1074,Mardin
37.2946,40.1361,Mardin
37.251,39.9071,Şanlıurfa
37.284,40.0531,Mardin
37.297,40.111,Mardin
37.3034,40.1396,Mardin
37.2703,40.0579,Mardin
37.2096,39.9852,Şanlıurfa
37.209,40.1108,Mardin
36.8882,30.8408,Antalya
37.5044,39.1928,Şanlıurfa
37.5033,39.2038,Şanlıurfa
37.2416,39.6526,Şanlıurfa
37.2309,39.6509,Şanlıurfa
37.2178,39.5648,Şanlıurfa
37.1065,40.2511,Mardin
37.1048,40.2663,Mardin
37.0945,40.2646,Mardin
37.2104,39.53,Şanlıurfa
37.0428,40.2559,Mardin
37.7975,40.6024,Diyarbakır
37.7958,40.6175,Diyarbakır
37.565,42.2315,Şırnak
37.5634,42.2438,Şırnak
36.8562,39.1848,Şanlıurfa
36.876,39.1224,Şanlıurfa
36.8599,39.1732,Şanlıurfa
36.8581,39.1908,Şanlıurfa
36.8745,39.1167,Şanlıurfa
36.858000000000004,39.1673,Şanlıurfa
41.2373,36.467,Samsun
38.1066,40.0526,Diyarbakır
38.1045,40.0651,Diyarbakır
38.0765,40.0576,Diyarbakır
38.0715,40.0301,Diyarbakır
38.0693,40.0426,Diyarbakır
37.7381,39.2486,Şanlıurfa
37.7736,38.2165,Adıyaman
37.1089,41.6493,
37.2239,40.3401,Mardin
37.2215,40.3531,Mardin
37.2199,40.3462,Mardin
37.1744,40.3203,Mardin
37.1721,40.3333,Mardin
37.1454,40.2579,Mardin
37.1432,40.2515,Mardin
37.1101,40.2697,Mardin
37.0298,40.4404,Mardin
37.0274,40.4536,Mardin
37.0178,40.451,Mardin
37.1378,39.0648,Şanlıurfa
37.0415,39.6434,Şanlıurfa
37.0395,39.6558,Şanlıurfa
37.0322,39.641,Şanlıurfa
37.0028,38.4629,Şanlıurfa
36.9759,38.4024,Şanlıurfa
36.9677,37.441,Gaziantep
37.0944,35.6564,Adana
36.6772,39.3193,
36.6728,39.2979,
36.7242,38.8951,Şanlıurfa
37.1003,40.4366,Mardin
37.1023,40.4499,Mardin
37.0987,40.4319,Mardin
37.103,40.2769,Mardin
37.1322,40.3643,Mardin
37.1141,40.2733,Mardin
37.1654,40.3539,Mardin
37.1452,39.9589,Şanlıurfa
37.2131,39.998000000000005,Şanlıurfa
37.2519,39.6235,Şanlıurfa
37.2093,39.9943,Şanlıurfa
37.2128,43.8221,Hakkâri
37.2198,39.085,Şanlıurfa
37.2167,39.0628,Şanlıurfa
37.3102,39.5382,Şanlıurfa
37.3167,39.5192,Şanlıurfa
37.3257,39.5172,Şanlıurfa
37.3805,39.4472,Şanlıurfa
37.4482,39.4028,Şanlıurfa
37.4466,39.3916,Şanlıurfa
37.0784,36.7278,Gaziantep
37.7255,39.2773,Şanlıurfa
36.9459,30.9539,Antalya
36.6934,39.0789,
36.6918,39.0679,
37.2022,42.5882,Şırnak
36.8689,39.0161,Şanlıurfa
37.0461,39.6951,Şanlıurfa
37.0446,39.6839,Şanlıurfa
37.1022,39.7697,Şanlıurfa
36.9952,38.9298,Şanlıurfa
36.9442,38.4493,Şanlıurfa
36.9426,38.4382,Şanlıurfa
37.2218,40.3219,Mardin
37.1517,39.6602,Şanlıurfa
37.2167,40.0795,Mardin
37.2152,40.068000000000005,Mardin
37.2257,40.0776,Mardin
37.2242,40.0661,Mardin
37.215,39.8564,Şanlıurfa
37.0181,38.4494,Şanlıurfa
37.1146,39.0575,Şanlıurfa
37.113,39.0464,Şanlıurfa
37.254,39.8714,Şanlıurfa
37.2264,39.6673,Şanlıurfa
37.2249,39.656,Şanlıurfa
37.0455,38.3857,Şanlıurfa
37.0439,38.3746,Şanlıurfa
37.2184,39.5413,Şanlıurfa
37.2495,39.7025,Şanlıurfa
37.248000000000005,39.6912,Şanlıurfa
37.263000000000005,39.7346,Şanlıurfa
37.2615,39.7232,Şanlıurfa
37.2522,39.5856,Şanlıurfa
37.2506,39.5744,Şanlıurfa
37.0839,38.3934,Şanlıurfa
37.2611,39.5837,Şanlıurfa
37.2596,39.5724,Şanlıurfa
37.2624,39.5254,Şanlıurfa
37.2698,39.5122,Şanlıurfa
37.2683,39.5009,Şanlıurfa
37.3063,39.7135,Şanlıurfa
37.2972,39.6456,Şanlıurfa
37.2956,39.6343,Şanlıurfa
37.2787,39.5102,Şanlıurfa
41.2425,36.4657,Samsun
41.1946,32.6213,Karabük
41.1892,32.6268,Karabük
37.2257,39.666,Şanlıurfa
37.2148,39.6627,Şanlıurfa
37.8594,29.0491,Denizli
37.2494,39.6147,Şanlıurfa
37.088,39.0817,Şanlıurfa
37.0996,39.0745,Şanlıurfa
41.1969,31.455,Zonguldak
40.8009,31.1186,Düzce
41.1854,28.605,İstanbul
41.3382,27.4794,Kırklareli
41.2526,27.6827,Tekirdağ
41.0897,28.1478,İstanbul
40.1524,29.5398,Bursa
40.2041,28.9382,Bursa
40.1757,28.7731,Bursa
39.8743,30.1644,Bilecik
39.872,30.1774,Bilecik
40.0071,27.8398,Balıkesir
39.4312,29.9777,Kütahya
38.677,29.2382,Uşak
38.625,29.4862,Uşak
37.3505,32.5005,Konya
38.1833,27.3598,İzmir
37.8091,29.2489,Denizli
37.832,29.0589,Denizli
37.8299,29.0713,Denizli
36.6131,35.5391,Adana
37.0284,38.4565,Şanlıurfa
37.1934,39.992,Şanlıurfa
41.4016,32.1295,Zonguldak
39.9877,32.7482,Ankara
39.9857,32.7359,Ankara
39.9761,32.5588,Ankara
40.0788,32.9696,Ankara
39.7429,30.6505,Eskişehir
40.0912,29.5025,Bursa
40.8305,33.2098,Çankırı
40.8042,32.9229,Çankırı
40.942,33.1539,Çankırı
40.7833,31.1354,Düzce
36.9167,39.065,Şanlıurfa
36.9186,39.0718,Şanlıurfa
36.9337,39.0578,Şanlıurfa
36.9357,39.0645,Şanlıurfa
37.0364,38.8991,Şanlıurfa
37.7181,38.5618,Adıyaman
37.7209,37.8404,Adıyaman
37.7297,38.5534,Adıyaman
37.7212,37.8329,Adıyaman
37.2725,39.6861,Şanlıurfa
37.2622,39.6799,Şanlıurfa
37.2787,39.6785,Şanlıurfa
37.3405,39.5856,Şanlıurfa
37.4753,40.1237,Mardin
37.3304,39.4865,Şanlıurfa
37.4774,40.0986,Mardin
37.478,40.1037,Mardin
37.3333,39.482,Şanlıurfa
37.1773,40.3063,Mardin
37.0866,41.1848,Mardin
37.349000000000004,39.509,Şanlıurfa
38.7378,39.0548,Elâzığ
37.5219,39.4599,Şanlıurfa
37.4284,39.4683,Şanlıurfa
37.3334,40.1275,Mardin
37.3921,39.53,Şanlıurfa
37.3905,39.5412,Şanlıurfa
37.2977,39.0193,Şanlıurfa
37.0149,39.6529,Şanlıurfa
37.0133,39.6641,Şanlıurfa
36.9971,39.649,Şanlıurfa
36.9882,39.6471,Şanlıurfa
37.0749,38.4202,Şanlıurfa
37.0182,38.3667,Şanlıurfa
36.8868,38.3816,
36.3349,36.4352,Hatay
37.4047,39.5428,Şanlıurfa
37.4074,39.5349,Şanlıurfa
37.4546,39.3493,Şanlıurfa
37.4558,39.3443,Şanlıurfa
37.2616,27.6644,Muğla
37.1844,39.6711,Şanlıurfa
36.9721,38.3973,Şanlıurfa
36.9698,38.3839,Şanlıurfa
37.1104,39.0714,Şanlıurfa
37.1083,39.0588,Şanlıurfa
37.0933,38.9706,Şanlıurfa
37.0825,38.9072,Şanlıurfa
37.2415,39.688,Şanlıurfa
37.2396,39.676,Şanlıurfa
37.2507,39.6857,Şanlıurfa
37.1656,38.9912,Şanlıurfa
36.8956,39.1592,Şanlıurfa
37.2338,39.0194,Şanlıurfa
